Time,X (km),Y (km),Z (km)
2024-12-30 23:07:26.902674,-4307.184994733192,4571.728955595154,2908.4044564053484
2024-12-30 23:17:26.902674,-6366.133930148771,2668.519235709484,-576.2340347532657
2024-12-30 23:27:26.902674,-5771.217758822393,-347.60470791872683,-3820.6010622459266
2024-12-30 23:37:26.902674,-2777.1523815471314,-3220.005837194355,-5473.418066162861
2024-12-30 23:47:26.902674,1368.751668561505,-4757.311225488955,-4850.559410410792
2024-12-30 23:57:26.902674,4945.756002711062,-4319.89102525021,-2209.349514042571
2024-12-31 00:07:26.902674,6462.7872608040625,-2084.049215905566,1353.4848302086998
2024-12-31 00:17:26.902674,5283.04534904678,1021.2362169546806,4349.818863975081
2024-12-31 00:27:26.902674,1898.9303893421495,3700.604868794621,5526.5848626771785
2024-12-31 00:37:26.902674,-2277.059168520296,4836.8050046905355,4392.607426085921
2024-12-31 00:47:26.902674,-5502.832954041591,3955.053333608758,1421.2544777044486
2024-12-31 00:57:26.902674,-6432.647826110823,1422.922046141376,-2144.9142127972327
2024-12-31 01:07:26.902674,-4683.8864776702585,-1702.3785696678146,-4816.351895254188
2024-12-31 01:17:26.902674,-990.4012793930516,-4121.615277127534,-5483.642888892383
2024-12-31 01:27:26.902674,3113.5232606261816,-4831.644658524001,-3871.0097860202736
2024-12-31 01:37:26.902674,5922.501423480998,-3533.5963502452105,-645.8335732242929
2024-12-31 01:47:26.902674,6262.086612694452,-762.7421846793558,2848.700878872972
2024-12-31 01:57:26.902674,3988.2155781330252,2326.4718120530483,5151.219511606508
2024-12-31 02:07:26.902674,50.73088853209409,4445.465736687485,5299.555749298416
2024-12-31 02:17:26.902674,-3907.7537371035837,4710.41486368258,3231.856876199419
2024-12-31 02:27:26.902674,-6235.405114609221,3009.673026822091,-188.04551308977096
2024-12-31 02:37:26.902674,-5963.102498724762,53.563976903044065,-3529.853981327069
2024-12-31 02:47:26.902674,-3211.0634159966235,-2925.587030712796,-5400.796231262652
2024-12-31 02:57:26.902674,872.9947921670472,-4691.667464121928,-5026.029242579147
2024-12-31 03:07:26.902674,4594.095797674401,-4510.73241306816,-2560.3415760618223
2024-12-31 03:17:26.902674,6402.219663225314,-2452.5049448733753,973.1440452186539
2024-12-31 03:27:26.902674,5539.097603259545,628.7555015858303,4099.22463048049
2024-12-31 03:37:26.902674,2364.60576304479,3447.822856465015,5510.431387687826
2024-12-31 03:47:26.902674,-1796.0073245917101,4829.130666722155,4617.610613156058
2024-12-31 03:57:26.902674,-5207.144555674287,4195.812507623457,1793.4160859060132
2024-12-31 04:07:26.902674,-6445.478941836351,1811.547407408029,-1781.2879560736844
2024-12-31 04:17:26.902674,-4999.07430794299,-1327.9073914383646,-4612.806399911696
2024-12-31 04:27:26.902674,-1476.5050745047774,-3916.641105185853,-5524.398090843607
2024-12-31 04:37:26.902674,2658.162550137792,-4881.303057339692,-4139.235726921395
2024-12-31 04:47:26.902674,5687.518543260911,-3817.8782961340485,-1030.2773515287713
2024-12-31 04:57:26.902674,6345.971459444726,-1163.5415834012474,2508.5736700963257
2024-12-31 05:07:26.902674,4355.959490726793,1976.381115008278,4997.682176099071
2024-12-31 05:17:26.902674,548.8028895126838,4292.0593554034995,5396.671584418169
2024-12-31 05:27:26.902674,-3487.1022075301908,4817.746827914181,3539.0910991658848
2024-12-31 05:37:26.902674,-6067.7199865758175,3333.014484470902,200.8263415879702
2024-12-31 05:47:26.902674,-6117.792459773833,457.8618991450229,-3221.876608584903
2024-12-31 05:57:26.902674,-3622.9528216012895,-2608.505140971412,-5301.653779192271
2024-12-31 06:07:26.902674,375.03943488127584,-4593.216583359907,-5176.6479241703055
2024-12-31 06:17:26.902674,4216.835162303704,-4672.171733716249,-2898.462303888952
2024-12-31 06:27:26.902674,6303.230143516187,-2807.261481069111,588.228747883957
2024-12-31 06:37:26.902674,5759.99578777466,228.49390355760997,3828.4955519205623
2024-12-31 06:47:26.902674,2813.0692390852314,3169.0453770319823,5467.029066610165
2024-12-31 06:57:26.902674,-1307.0668036032896,4788.074825731668,4819.617085434041
2024-12-31 07:07:26.902674,-4881.740453720709,4409.730656436486,2156.4607749339625
2024-12-31 07:17:26.902674,-6419.238664333057,2191.0974975812965,-1409.0925240688605
2024-12-31 07:27:26.902674,-5282.151797615656,-941.0463016684203,-4386.683600168715
2024-12-31 07:37:26.902674,-1950.6862125001521,-3683.0302554717587,-5537.976112930473
2024-12-31 07:47:26.902674,2189.601592815252,-4897.889258420554,-4386.900240025142
2024-12-31 07:57:26.902674,5419.5728896829005,-4078.377701912445,-1409.3812489892173
2024-12-31 08:07:26.902674,6390.867069937926,-1559.8471477005232,2156.248285229349
2024-12-31 08:17:26.902674,4695.013821326308,1609.602750241254,4819.526956179858
