Time,X (km),Y (km),Z (km)
2024-12-30 14:57:26.902674,-3861.2227256155284,4616.12000761149,3418.1904716032923
2024-12-30 15:07:26.902674,-6272.1402374104055,2937.54154891962,45.293032914576045
2024-12-30 15:17:26.902674,-6067.554985932917,33.61250356700104,-3347.0150850632062
2024-12-30 15:27:26.902674,-3339.2506917618703,-2885.0435910838146,-5344.381643030693
2024-12-30 15:37:26.902674,774.4737596278669,-4607.311972867807,-5119.224753986845
2024-12-30 15:47:26.902674,4566.198652764759,-4417.739905751817,-2764.5010794118434
2024-12-30 15:57:26.902674,6456.8610296813695,-2389.8974367664496,743.0430319322213
2024-12-30 16:07:26.902674,5653.696892939862,634.7515345546193,3939.4350155214115
2024-12-30 16:17:26.902674,2491.3716609767803,3394.7040435614163,5487.826436999459
2024-12-30 16:27:26.902674,-1709.8930601329891,4739.164874295035,4741.810711634499
2024-12-30 16:37:26.902674,-5197.697849525603,4106.799875401293,2012.7322385244618
2024-12-30 16:47:26.902674,-6516.67028818408,1760.7033526881885,-1558.5447637919845
2024-12-30 16:57:26.902674,-5120.80184172019,-1319.4852593483683,-4479.519122374735
2024-12-30 17:07:26.902674,-1597.7580093104723,-3852.3368437926933,-5535.691762121448
2024-12-30 17:17:26.902674,2587.7550238434796,-4787.749341617146,-4290.317969590426
2024-12-30 17:27:26.902674,5697.380076794447,-3734.2379412291416,-1258.4253080072353
2024-12-30 17:37:26.902674,6432.307193264372,-1124.9094925145139,2298.6096086843677
2024-12-30 17:47:26.902674,4482.837521724037,1953.84592522932,4893.775505980667
2024-12-30 17:57:26.902674,663.3268487961203,4217.784721582749,5442.339549306157
2024-12-30 18:07:26.902674,-3432.6854482423855,4722.915281771303,3715.485252304685
2024-12-30 18:17:26.902674,-6096.2473626695,3257.419832061516,434.32912483558
2024-12-30 18:27:26.902674,-6217.186966493333,432.98495827987574,-3028.8669587367012
2024-12-30 18:37:26.902674,-3751.315390433272,-2572.3284696915994,-5229.356078170539
2024-12-30 18:47:26.902674,271.2416199358322,-4510.851613237818,-5254.820715802754
2024-12-30 18:57:26.902674,4180.7268736440865,-4577.917752512603,-3094.675873524385
2024-12-30 19:07:26.902674,6350.112777715633,-2740.658725699833,355.6386907972884
2024-12-30 19:17:26.902674,5870.54686899798,239.53344758713473,3656.797724672717
2024-12-30 19:27:26.902674,2941.183180790743,3119.908081751555,5428.076279971921
2024-12-30 19:37:26.902674,-1214.773434730497,4699.344072827925,4929.837097744614
2024-12-30 19:47:26.902674,-4863.836165180569,4318.683094857494,2370.018650322184
2024-12-30 19:57:26.902674,-6483.253607714729,2135.8296519996634,-1181.4654091648235
2024-12-30 20:07:26.902674,-5401.004896426452,-937.5982914577485,-4239.966404657187
2024-12-30 20:17:26.902674,-2074.5049473467425,-3622.2093277574554,-5532.905351717508
2024-12-30 20:27:26.902674,2112.280191844228,-4804.848876335159,-4525.434469878116
2024-12-30 20:37:26.902674,5421.001672980728,-3992.029350434066,-1634.0283332250576
2024-12-30 20:47:26.902674,6470.762888068654,-1516.4274934559503,1939.22814534198
2024-12-30 20:57:26.902674,4820.150124596895,1591.9252277201974,4700.954115130019
2024-12-30 21:07:26.902674,1158.6198209936142,4036.3750761280094,5496.555196867247
2024-12-30 21:17:26.902674,-2985.978694402452,4797.702284686457,3994.0992655096516
2024-12-30 21:27:26.902674,-5884.550480250859,3557.295916635402,820.8787891421599
2024-12-30 21:37:26.902674,-6328.404064063516,832.6949953056442,-2696.020407604852
2024-12-30 21:47:26.902674,-4138.310277213464,-2239.1811642013304,-5088.667561171498
2024-12-30 21:57:26.902674,-230.56313684102147,-4382.35602656711,-5364.4156323740735
2024-12-30 22:07:26.902674,3772.3797882279077,-4707.676810035214,-3409.27429751125
2024-12-30 22:17:26.902674,6205.607728495866,-3075.314011340955,-33.1947869725677
2024-12-30 22:27:26.902674,6050.558093980444,-160.68147032325402,3356.2780571098024
2024-12-30 22:37:26.902674,3370.466885122623,2821.1129046129686,5341.499554122014
2024-12-30 22:47:26.902674,-715.3386277817023,4626.525591790787,5093.28655888284
2024-12-30 22:57:26.902674,-4502.596570363882,4502.324037962939,2715.2535807321788
2024-12-30 23:07:26.902674,-6410.875280608389,2499.2836320064107,-798.8632023716758
2024-12-30 23:17:26.902674,-5646.962459555897,-546.0118573772473,-3979.715267461741
2024-12-30 23:27:26.902674,-2535.856403671468,-3365.129198354219,-5502.903024193873
2024-12-30 23:37:26.902674,1627.0076987751625,-4788.87228326414,-4738.049789981702
2024-12-30 23:47:26.902674,5113.582075010522,-4224.322782752709,-2001.2279161058275
2024-12-30 23:57:26.902674,6469.839342081384,-1900.7293689787357,1570.5500684291092
2024-12-31 00:07:26.902674,5126.241084884488,1215.8969534864223,4485.028964587668
2024-12-31 00:17:26.902674,1643.853974537974,3825.439992564625,5523.533537128844
2024-12-31 00:27:26.902674,-2523.9775800567254,4839.837289776135,4252.702098546057
2024-12-31 00:37:26.902674,-5638.584650471968,3835.033306982322,1203.0337512223632
2024-12-31 00:47:26.902674,-6400.76136518643,1230.017936832172,-2350.1509287093654
2024-12-31 00:57:26.902674,-4498.0216863563355,-1887.7770763568528,-4923.06808775764
2024-12-31 01:07:26.902674,-727.8731134104728,-4222.568191746903,-5447.542220018945
2024-12-31 01:17:26.902674,3343.826692552762,-4806.015232319457,-3706.7905322407664
2024-12-31 01:27:26.902674,6024.491804663304,-3391.513622035778,-421.5291732671698
2024-12-31 01:37:26.902674,6192.86103731797,-563.1814070413471,3039.4083561422935
2024-12-31 01:47:26.902674,3776.7122520005737,2500.2545436509727,5228.591556207985
2024-12-31 01:57:26.902674,-214.69504515336158,4521.0688411318915,5231.415962289116
2024-12-31 02:07:26.902674,-4116.387214228881,4656.349704722519,3046.7592053844432
2024-12-31 02:17:26.902674,-6300.22843015795,2848.534617980178,-412.6419423305808
2024-12-31 02:27:26.902674,-5857.379679728705,-147.34441472666975,-3700.0927331470034
2024-12-31 02:37:26.902674,-2979.0865396890754,-3082.7248569302387,-5445.900638928801
2024-12-31 02:47:26.902674,1134.9831010971966,-4739.796682325836,-4927.183380821139
2024-12-31 02:57:26.902674,4777.228648855211,-4429.436264194596,-2358.235619363567
2024-12-31 03:07:26.902674,6429.805309712552,-2275.164611995975,1194.4236851213989
2024-12-31 03:17:26.902674,5399.428623020029,828.2626699290546,4247.124396292169
2024-12-31 03:27:26.902674,2116.1078274920487,3586.290515787979,5523.211573333615
2024-12-31 03:37:26.902674,-2049.6320669327524,4848.89649673051,4490.068532215879
2024-12-31 03:47:26.902674,-5360.089695072886,4088.6430725518526,1578.915231140875
2024-12-31 03:57:26.902674,-6434.059574491341,1622.2410856417307,-1992.9926277940735
2024-12-31 04:07:26.902674,-4828.419690384171,-1520.4164368466377,-4733.428455225967
2024-12-31 04:17:26.902674,-1217.671620236916,-4032.4401632081394,-5503.8643234641595
2024-12-31 04:27:26.902674,2897.8419380698065,-4872.141896487759,-3985.8106451611447
2024-12-31 04:37:26.902674,5808.132286241716,-3687.031458714117,-807.4477848313071
2024-12-31 04:47:26.902674,6296.828703192686,-965.2364596698241,2707.795873178867
2024-12-31 04:57:26.902674,4157.570141577941,2159.4193005476895,5089.975340456885
2024-12-31 05:07:26.902674,284.0661109766817,4383.552939174127,5343.610427306442
2024-12-31 05:17:26.902674,-3707.7556336911052,4779.585947480826,3362.933199527272
2024-12-31 05:27:26.902674,-6152.241551179693,3181.144474132549,-24.716383398349905
2024-12-31 05:37:26.902674,-6031.191079399287,255.73409464714797,-3402.5163577659077
2024-12-31 05:47:26.902674,-3401.600705705609,-2776.7949800130555,-5362.244479536014
2024-12-31 05:57:26.902674,639.2701758185111,-4657.820060098242,-5091.974344420815
2024-12-31 06:07:26.902674,4414.213439845268,-4605.87022996888,-2703.3224491836822
2024-12-31 06:17:26.902674,6351.1732206866545,-2637.147336249894,812.7262397009338
2024-12-31 06:27:26.902674,5638.248417894124,431.6047580528716,3988.4688918498996
2024-12-31 06:37:26.902674,2572.561861434593,3320.428131787742,5495.6609028603925
2024-12-31 06:47:26.902674,-1565.9475992704158,4824.67829648126,4705.083899492229
2024-12-31 06:57:26.902674,-5050.997505237806,4316.297045116465,1946.6832786294801
2024-12-31 07:07:26.902674,-6428.344755311076,2006.6819036416261,-1626.3293649512882
2024-12-31 07:17:26.902674,-5127.66944539635,-1139.509115190276,-4520.7335565154535
2024-12-31 07:27:26.902674,-1697.0108577326384,-3813.1263420048917,-5533.177615011843
2024-12-31 07:37:26.902674,2437.286442460842,-4905.480908828969,-4245.018796612355
2024-12-31 07:47:26.902674,5558.10715239452,-3959.779684489659,-1189.0550874023477
2024-12-31 07:57:26.902674,6362.078877559891,-1364.1170305855137,2363.1143328069575
2024-12-31 08:07:26.902674,4510.866351755136,1800.8296828277455,4926.397991742609
2024-12-31 08:17:26.902674,777.8881592153616,4214.772344520033,5429.385475474669
